Tenure,NumOfProducts,HasCrCard,IsActiveMember,SatisfactionScore,GenderBinary,SurnameOrd,CardTypeOrd,CountryOrd,CreditScore,Age,Balance,EstimatedSalary,PointsEarned,TenurePoints,CardProducts,SatisfactionProducts,AgeProducts,BalanceCredit,ClusterKMeans,ClusterBGM
2,2,1,1,1,0,0.0,2.0,1,692,46,0.0,105983.09,345,0.005797101449275362,1.0,0.5,23.0,0.0,1,3
6,2,1,1,5,0,0.0,2.0,3,727,45,114422.85,104678.78,346,0.017341040462427744,1.0,2.5,22.5,157.3904401650619,0,1
4,1,0,0,4,1,0.0,2.0,2,573,26,129109.02,149814.68,743,0.005383580080753701,2.0,4.0,26.0,225.32115183246074,0,2
6,2,1,1,5,1,0.0,2.0,2,585,30,0.0,137757.69,874,0.006864988558352402,1.0,2.5,15.0,0.0,1,3
4,1,0,1,2,1,0.0,1.0,3,674,44,131593.85,171345.02,558,0.007168458781362007,1.0,2.0,44.0,195.24310089020773,0,2
2,2,1,1,1,0,0.0,1.0,3,579,31,90547.48,18800.13,304,0.006578947368421052,0.5,0.5,15.5,156.38597582037997,1,1
1,1,0,0,5,0,0.0,0.0,2,470,35,96473.59,5962.3,752,0.0013297872340425532,0.0,5.0,35.0,205.2629574468085,0,2
9,3,1,0,5,1,0.0,0.0,2,794,62,123681.32,173586.63,247,0.03643724696356275,0.0,1.6666666666666667,20.666666666666668,155.76992443324937,1,0
4,1,1,1,3,1,0.0,2.0,2,623,37,140211.88,93832.33,271,0.014760147601476014,2.0,3.0,37.0,225.0591974317817,0,2
8,3,1,1,5,1,0.0,0.0,3,619,42,132796.04,191821.35,845,0.009467455621301775,0.0,1.6666666666666667,14.0,214.53318255250406,1,0
9,2,1,0,4,0,0.0,0.0,2,550,44,0.0,26257.01,296,0.030405405405405407,0.0,2.0,22.0,0.0,1,3
8,4,0,0,1,1,0.0,2.0,3,625,55,118772.71,135853.62,532,0.015037593984962405,0.5,0.25,13.75,190.036336,1,0
6,1,1,1,3,0,0.0,0.0,1,539,38,0.0,152880.07,219,0.0273972602739726,0.0,3.0,38.0,0.0,1,3
0,2,1,1,1,1,0.0,2.0,3,652,47,126597.89,38798.79,696,0.0,1.0,0.5,23.5,194.1685429447853,0,1
10,1,0,1,1,0,0.0,1.0,2,779,62,119096.55,116977.89,644,0.015527950310559006,1.0,1.0,62.0,152.88388960205393,0,2
3,2,1,1,2,1,0.0,2.0,1,571,31,0.0,194667.92,492,0.006097560975609756,1.0,1.0,15.5,0.0,1,3
3,2,1,0,4,1,0.0,1.0,3,656,27,150905.03,16998.72,839,0.003575685339690107,0.5,2.0,13.5,230.0381554878049,0,1
0,1,1,0,3,0,0.0,0.0,2,527,32,0.0,109523.88,987,0.0,0.0,3.0,32.0,0.0,1,3
3,2,0,1,4,0,0.0,2.0,2,577,36,121092.47,143783.46,702,0.004273504273504274,1.0,2.0,18.0,209.86563258232235,0,1
3,1,1,1,3,0,0.0,0.0,1,695,46,122549.64,56297.85,520,0.0057692307692307696,0.0,3.0,46.0,176.33041726618706,0,2
9,1,0,0,2,1,0.0,0.0,3,715,34,102277.52,177852.57,338,0.026627218934911243,0.0,2.0,34.0,143.04548251748253,0,2
5,2,1,0,1,0,0.0,1.0,1,525,33,0.0,161002.29,780,0.00641025641025641,0.5,0.5,16.5,0.0,1,3
8,2,1,0,4,0,0.0,0.0,2,665,28,191402.82,83238.4,320,0.025,0.0,2.0,14.0,287.8237894736842,0,1
1,1,1,1,5,1,0.0,1.0,3,620,25,137712.01,76197.05,631,0.001584786053882726,1.0,5.0,25.0,222.11614516129035,0,2
3,1,0,0,2,0,0.0,3.0,1,553,47,116528.15,145704.19,918,0.0032679738562091504,3.0,2.0,47.0,210.71998191681735,0,2
5,2,0,1,4,1,0.0,2.0,2,617,35,0.0,13066.3,882,0.005668934240362812,1.0,2.0,17.5,0.0,1,3
1,2,0,1,5,1,0.0,1.0,3,559,36,104356.94,54184.06,969,0.0010319917440660474,0.5,2.5,18.0,186.68504472271914,0,1
6,1,1,0,4,0,0.0,2.0,2,670,33,88294.6,66979.06,222,0.02702702702702703,2.0,4.0,33.0,131.78298507462688,0,2
1,2,0,0,3,0,0.0,0.0,2,479,40,0.0,114996.43,909,0.0011001100110011,0.0,1.5,20.0,0.0,1,3
3,2,1,0,3,0,0.0,0.0,2,850,41,0.0,128892.36,775,0.003870967741935484,0.0,1.5,20.5,0.0,1,3
1,1,1,1,3,0,0.0,0.0,2,731,31,132512.26,185466.85,960,0.0010416666666666667,0.0,3.0,31.0,181.2753214774282,0,2
6,3,0,1,5,1,0.0,2.0,3,809,42,64497.94,182436.81,883,0.006795016987542469,0.6666666666666666,1.6666666666666667,14.0,79.7255129789864,1,0
3,2,1,0,2,0,0.0,0.0,2,567,59,0.0,25843.7,947,0.0031678986272439284,0.0,1.0,29.5,0.0,1,3
6,2,0,1,3,0,0.0,2.0,2,449,52,0.0,123622.0,995,0.006030150753768844,1.0,1.5,26.0,0.0,1,3
4,2,1,1,2,0,0.0,1.0,2,818,36,0.0,8037.03,266,0.015037593984962405,0.5,1.0,18.0,0.0,1,3
1,1,1,1,5,1,0.0,1.0,3,628,61,97361.66,149922.38,657,0.0015220700152207,1.0,5.0,61.0,155.0344904458599,0,2
7,2,1,0,5,1,0.0,1.0,3,601,26,105514.69,50070.59,525,0.013333333333333334,0.5,2.5,13.0,175.56520798668885,0,1
6,2,1,0,4,1,0.0,2.0,1,590,34,0.0,171021.44,360,0.016666666666666666,1.0,2.0,17.0,0.0,1,3
7,1,1,1,5,0,0.0,1.0,2,715,40,0.0,141359.11,776,0.00902061855670103,1.0,5.0,40.0,0.0,1,3
9,2,0,1,5,0,0.0,2.0,2,687,35,0.0,73133.82,900,0.01,1.0,2.5,17.5,0.0,1,3
8,2,0,1,3,1,0.0,3.0,1,678,49,0.0,98090.69,401,0.0199501246882793,1.5,1.5,24.5,0.0,1,3
3,1,1,1,4,0,0.0,3.0,1,719,35,122964.88,138231.7,411,0.0072992700729927005,3.0,4.0,35.0,171.02208623087623,0,2
6,1,1,0,3,1,0.0,3.0,1,469,31,0.0,146213.75,219,0.0273972602739726,3.0,3.0,31.0,0.0,1,3
3,3,1,0,2,1,0.0,1.0,1,650,25,86605.5,16649.31,653,0.004594180704441042,0.3333333333333333,0.6666666666666666,8.333333333333334,133.23923076923077,1,0
2,2,1,1,3,1,0.0,0.0,2,615,35,97440.02,139816.1,287,0.006968641114982578,0.0,1.5,17.5,158.43905691056912,0,1
2,1,0,1,5,0,0.0,2.0,3,528,32,99092.45,111149.98,859,0.002328288707799767,2.0,5.0,32.0,187.6750946969697,0,2
5,1,0,0,5,0,0.0,2.0,3,701,32,102500.34,106287.77,763,0.00655307994757536,2.0,5.0,32.0,146.22017118402283,0,2
1,1,0,1,3,1,0.0,1.0,2,717,28,90537.16,74800.99,448,0.002232142857142857,1.0,3.0,28.0,126.27218967921897,0,2
10,1,1,0,4,1,0.0,2.0,3,655,36,122314.39,9181.66,517,0.019342359767891684,2.0,4.0,36.0,186.73952671755725,0,2
9,2,0,0,4,0,0.0,0.0,1,620,21,0.0,154882.79,400,0.0225,0.0,2.0,10.5,0.0,1,3
1,1,1,1,4,0,0.0,0.0,1,537,30,103138.17,96555.42,498,0.002008032128514056,0.0,4.0,30.0,192.0636312849162,0,2
9,2,1,1,1,0,0.0,0.0,2,819,38,122334.26,181507.44,586,0.015358361774744027,0.0,0.5,19.0,149.37028083028082,0,1
2,1,1,1,5,1,0.0,2.0,2,617,35,104508.1,147636.46,757,0.002642007926023778,2.0,5.0,35.0,169.3810372771475,0,2
9,2,0,1,2,0,0.0,3.0,2,593,31,0.0,20492.16,568,0.01584507042253521,1.5,1.0,15.5,0.0,1,3
9,2,1,0,3,1,0.0,0.0,3,613,45,142765.24,34749.65,647,0.013910355486862442,0.0,1.5,22.5,232.89598694942902,0,1
1,4,1,0,1,1,0.0,3.0,2,628,46,46870.43,31272.14,826,0.0012106537530266344,0.75,0.25,11.5,74.63444267515924,1,0
8,1,1,0,1,0,0.0,0.0,3,607,36,143421.74,97879.02,641,0.0124804992199688,0.0,1.0,36.0,236.27963756177923,0,2
7,1,1,0,4,1,0.0,3.0,1,545,33,173331.52,150452.88,716,0.009776536312849162,3.0,4.0,33.0,318.0394862385321,0,2
0,2,1,0,5,1,0.0,3.0,3,624,35,180303.24,163587.9,501,0.0,1.5,2.5,17.5,288.9475,0,1
3,2,1,1,4,0,8.0,2.0,3,613,33,155736.42,57751.21,633,0.004739336492890996,1.0,2.0,16.5,254.0561500815661,0,1
7,1,0,0,3,0,0.0,3.0,2,760,37,0.0,32863.24,546,0.01282051282051282,3.0,3.0,37.0,0.0,1,3
6,2,1,1,3,1,0.0,1.0,2,609,53,0.0,124218.27,645,0.009302325581395349,0.5,1.5,26.5,0.0,1,3
1,2,1,0,5,0,0.0,1.0,3,568,26,112930.28,22095.73,438,0.00228310502283105,0.5,2.5,13.0,198.82091549295774,0,1
2,2,1,1,5,0,0.0,3.0,1,746,36,0.0,16436.56,718,0.002785515320334262,1.5,2.5,18.0,0.0,1,3
10,1,1,1,5,1,0.0,0.0,2,625,58,53772.73,192072.1,428,0.02336448598130841,0.0,5.0,58.0,86.03636800000001,0,2
4,2,1,0,1,0,0.0,1.0,2,725,39,160652.45,57643.55,571,0.0070052539404553416,0.5,0.5,19.5,221.58958620689657,0,1
4,1,0,0,2,0,0.0,1.0,2,599,58,0.0,176407.15,818,0.004889975550122249,1.0,2.0,58.0,0.0,1,3
10,2,1,1,5,0,0.0,0.0,2,744,36,0.0,182867.84,632,0.015822784810126583,0.0,2.5,18.0,0.0,1,3
8,1,1,1,3,1,0.0,3.0,2,633,26,124281.84,60116.57,663,0.012066365007541479,3.0,3.0,26.0,196.33781990521325,0,2
7,2,1,0,2,1,0.0,2.0,2,718,25,0.0,30380.12,237,0.029535864978902954,1.0,1.0,12.5,0.0,1,3
5,2,0,0,3,0,0.0,0.0,1,579,37,152212.88,120219.14,299,0.016722408026755852,0.0,1.5,18.5,262.8892573402418,0,1
5,1,1,0,4,1,0.0,0.0,1,687,36,0.0,17696.22,630,0.007936507936507936,0.0,4.0,36.0,0.0,1,3
7,2,1,1,2,0,0.0,3.0,2,697,36,0.0,74760.32,471,0.014861995753715499,1.5,1.0,18.0,0.0,1,3
0,2,1,0,5,1,0.0,3.0,2,617,34,131244.65,183229.02,933,0.0,1.5,2.5,17.0,212.7141815235008,0,1
6,2,1,1,2,1,0.0,2.0,1,640,32,118879.35,19131.71,869,0.006904487917146145,1.0,1.0,16.0,185.74898437500002,0,1
1,1,1,1,1,0,0.0,2.0,1,660,31,84560.04,137784.25,357,0.0028011204481792717,2.0,1.0,31.0,128.12127272727272,0,2
6,2,1,1,2,0,0.0,1.0,2,722,40,0.0,111893.09,846,0.0070921985815602835,0.5,1.0,20.0,0.0,1,3
2,1,1,1,4,1,0.0,0.0,2,769,27,0.0,57876.05,801,0.0024968789013732834,0.0,4.0,27.0,0.0,1,3
7,2,1,1,5,0,0.0,3.0,2,429,60,0.0,163691.48,778,0.008997429305912597,1.5,2.5,30.0,0.0,1,3
2,1,1,0,2,0,0.0,2.0,3,645,41,93925.3,123982.14,751,0.002663115845539281,2.0,2.0,41.0,145.62062015503875,0,2
8,1,1,1,1,0,0.0,1.0,2,658,36,174060.46,94925.62,603,0.013266998341625208,1.0,1.0,36.0,264.5295744680851,0,2
5,1,0,1,4,0,0.0,0.0,3,723,52,131694.97,92873.5,949,0.005268703898840885,0.0,4.0,52.0,182.1507192254495,0,2
3,2,1,1,2,0,0.0,3.0,3,850,39,124548.99,120380.12,243,0.012345679012345678,1.5,1.0,19.5,146.52822352941178,0,1
6,2,0,0,4,1,0.0,3.0,2,643,46,0.0,106781.59,597,0.010050251256281407,1.5,2.0,23.0,0.0,1,3
7,1,1,0,4,1,0.0,2.0,2,519,38,125328.56,188225.67,545,0.012844036697247707,2.0,4.0,38.0,241.4808477842004,0,2
9,1,1,1,4,0,0.0,1.0,1,647,32,80958.36,128590.73,540,0.016666666666666666,1.0,4.0,32.0,125.12884080370942,0,2
4,3,1,1,2,1,0.0,1.0,2,624,71,170252.05,73679.59,858,0.004662004662004662,0.3333333333333333,0.6666666666666666,23.666666666666668,272.8398237179487,0,0
4,1,0,1,4,1,0.0,1.0,3,573,47,152522.47,164038.07,273,0.014652014652014652,1.0,4.0,47.0,266.18232111692845,0,2
3,2,0,0,4,0,0.0,1.0,2,728,37,122689.51,106977.53,950,0.003157894736842105,0.5,2.0,18.5,168.5295467032967,0,1
2,1,0,0,4,1,0.0,3.0,1,546,45,0.0,197789.83,603,0.003316749585406302,3.0,4.0,45.0,0.0,1,3
4,2,1,1,4,0,0.0,3.0,1,685,38,0.0,35884.91,966,0.004140786749482402,1.5,2.0,19.0,0.0,1,3
0,1,1,1,3,0,0.0,0.0,1,617,42,70105.87,120830.73,702,0.0,0.0,3.0,42.0,113.62377633711506,0,2
4,1,1,0,1,0,0.0,3.0,2,850,37,126872.6,197266.58,951,0.004206098843322818,3.0,1.0,37.0,149.26188235294117,0,2
7,2,1,1,2,0,0.0,1.0,2,670,25,0.0,144723.38,940,0.007446808510638298,0.5,1.0,12.5,0.0,1,3
8,2,0,1,3,0,0.0,3.0,1,809,80,0.0,34164.05,311,0.02572347266881029,1.5,1.5,40.0,0.0,1,3
6,2,1,0,3,1,0.0,2.0,2,732,43,0.0,65731.53,767,0.007822685788787484,1.0,1.5,21.5,0.0,1,3
4,2,0,1,2,1,0.0,1.0,1,773,39,0.0,182081.45,545,0.007339449541284404,0.5,1.0,19.5,0.0,1,3
5,2,1,1,5,1,0.0,3.0,2,676,32,0.0,75465.41,862,0.00580046403712297,1.5,2.5,16.0,0.0,1,3
10,2,0,0,2,0,0.0,2.0,2,747,27,0.0,13007.89,970,0.010309278350515464,1.0,1.0,13.5,0.0,1,3
8,2,0,0,2,0,0.0,0.0,2,446,32,0.0,133292.94,444,0.018018018018018018,0.0,1.0,16.0,0.0,1,3
0,1,1,1,4,0,0.0,3.0,2,539,20,83459.86,146752.67,814,0.0,3.0,4.0,20.0,154.84204081632654,0,2
3,1,0,0,5,1,0.0,1.0,2,601,46,98202.76,137763.93,642,0.004672897196261682,1.0,5.0,46.0,163.39893510815307,0,2
4,2,1,1,4,0,0.0,3.0,2,502,30,0.0,66263.87,396,0.010101010101010102,1.5,2.0,15.0,0.0,1,3
5,2,1,1,2,1,0.0,3.0,2,666,59,0.0,185123.09,892,0.005605381165919282,1.5,1.0,29.5,0.0,1,3
4,1,0,1,1,0,0.0,2.0,1,676,27,0.0,107955.67,490,0.00816326530612245,2.0,1.0,27.0,0.0,1,3
9,2,1,1,1,1,0.0,2.0,2,659,32,0.0,93155.75,428,0.02102803738317757,1.0,0.5,16.0,0.0,1,3
6,1,0,1,4,1,0.0,1.0,1,678,39,0.0,185366.56,965,0.0062176165803108805,1.0,4.0,39.0,0.0,1,3
4,2,1,1,1,1,0.0,0.0,3,776,32,109421.13,126517.46,296,0.013513513513513514,0.0,0.5,16.0,141.00661082474227,0,1
7,2,1,1,5,1,0.0,3.0,2,632,36,0.0,52526.65,257,0.027237354085603113,1.5,2.5,18.0,0.0,1,3
8,1,1,0,3,0,0.0,2.0,2,627,31,128131.73,96131.47,757,0.010568031704095112,2.0,3.0,31.0,204.35682615629983,0,2
2,2,1,1,1,0,0.0,0.0,1,805,26,0.0,25042.1,387,0.00516795865633075,0.0,0.5,13.0,0.0,1,3
2,2,1,1,5,1,0.0,2.0,2,572,39,0.0,555.28,967,0.002068252326783868,1.0,2.5,19.5,0.0,1,3
4,1,1,0,3,1,0.0,0.0,3,477,39,182491.57,185830.72,333,0.012012012012012012,0.0,3.0,39.0,382.58190775681345,0,2
4,2,1,1,3,0,0.0,0.0,1,579,37,0.0,32246.63,464,0.008620689655172414,0.0,1.5,18.5,0.0,1,3
0,1,1,0,5,0,0.0,3.0,3,837,35,144037.6,145325.32,860,0.0,3.0,5.0,35.0,172.0879330943847,0,2
5,1,1,0,1,0,0.0,2.0,2,571,32,131354.25,125256.53,607,0.008237232289950576,2.0,1.0,32.0,230.04246935201402,0,2
6,2,1,0,5,0,0.0,0.0,2,655,37,109093.41,1775.52,804,0.007462686567164179,0.0,2.5,18.5,166.55482442748092,0,1
4,1,1,1,3,0,0.0,3.0,2,714,52,100755.66,186775.25,429,0.009324009324009324,3.0,3.0,52.0,141.11436974789916,0,2
0,1,0,0,5,0,0.0,1.0,1,771,45,139825.56,170984.97,727,0.0,1.0,5.0,45.0,181.35610894941635,0,2
8,2,0,0,4,0,0.0,3.0,3,814,44,95488.82,107013.59,474,0.016877637130801686,1.5,2.0,22.0,117.3081326781327,1,1
7,2,0,1,4,0,0.0,2.0,1,741,39,143637.58,174227.66,437,0.016018306636155607,1.0,2.0,19.5,193.84288798920377,0,1
1,2,0,1,5,0,0.0,2.0,2,694,38,0.0,156858.2,918,0.0010893246187363835,1.0,2.5,19.0,0.0,1,3
7,1,0,0,3,1,0.0,2.0,3,755,45,135643.0,143619.52,265,0.026415094339622643,2.0,3.0,45.0,179.65960264900662,0,2
5,1,0,1,3,1,0.0,3.0,3,537,46,100727.5,140857.76,649,0.007704160246533128,3.0,3.0,46.0,187.57448789571694,0,2
9,2,0,0,5,0,0.0,2.0,2,643,62,0.0,155870.82,652,0.013803680981595092,1.0,2.5,31.0,0.0,1,3
3,1,0,1,5,0,0.0,0.0,3,699,59,106819.65,163570.25,557,0.005385996409335727,0.0,5.0,59.0,152.81781115879826,0,2
2,1,1,0,4,0,0.0,0.0,2,704,39,111525.02,199484.96,368,0.005434782608695652,0.0,4.0,39.0,158.4162215909091,0,2
6,1,1,1,2,1,0.0,1.0,3,798,39,119787.76,164248.33,558,0.010752688172043012,1.0,2.0,39.0,150.10997493734334,0,2
7,1,1,0,5,0,0.0,2.0,1,685,40,74896.92,198694.2,692,0.010115606936416185,2.0,5.0,40.0,109.33856934306569,0,2
2,1,0,1,5,0,0.0,3.0,2,582,52,151457.88,40893.61,889,0.0022497187851518562,3.0,5.0,52.0,260.23690721649484,0,2
4,1,1,0,1,1,0.0,0.0,2,641,52,0.0,90964.54,742,0.005390835579514825,0.0,1.0,52.0,0.0,1,3
4,2,1,1,4,1,0.0,0.0,1,850,45,114347.85,109089.04,744,0.005376344086021506,0.0,2.0,22.5,134.5268823529412,0,1
8,1,1,1,2,1,0.0,3.0,2,536,61,65190.29,64308.49,390,0.020512820512820513,3.0,2.0,61.0,121.62367537313433,0,2
8,2,1,1,2,0,0.0,1.0,2,711,28,0.0,64286.39,997,0.00802407221664995,0.5,1.0,14.0,0.0,1,3
9,4,1,1,4,1,0.0,3.0,2,672,53,169406.33,147311.47,232,0.03879310344827586,0.75,1.0,13.25,252.09275297619047,1,0
0,1,0,1,5,1,0.0,1.0,1,590,37,64345.21,61759.33,282,0.0,1.0,5.0,37.0,109.05967796610169,0,2
5,1,1,0,3,0,0.0,1.0,2,687,34,128270.56,191092.62,908,0.005506607929515419,1.0,3.0,34.0,186.7111499272198,0,2
1,1,1,1,5,1,0.0,3.0,2,756,23,112568.31,113408.11,965,0.0010362694300518134,3.0,5.0,23.0,148.89988095238095,0,2
3,1,0,0,4,0,0.0,1.0,2,611,53,83568.26,1235.49,765,0.00392156862745098,1.0,4.0,53.0,136.7729296235679,0,2
1,1,1,0,2,1,0.0,3.0,3,651,42,116646.76,44731.8,658,0.001519756838905775,3.0,2.0,42.0,179.18089093701997,0,2
4,2,1,1,2,1,0.0,1.0,1,686,35,0.0,159676.55,624,0.00641025641025641,0.5,1.0,17.5,0.0,1,3
1,1,0,1,4,1,0.0,0.0,1,591,40,86376.29,136767.16,356,0.0028089887640449437,0.0,4.0,40.0,146.1527749576988,0,2
1,1,1,1,4,0,0.0,2.0,1,721,57,0.0,195940.96,226,0.004424778761061947,2.0,4.0,57.0,0.0,1,3
9,1,0,0,2,0,0.0,1.0,2,576,63,70655.48,78955.8,615,0.014634146341463415,1.0,2.0,63.0,122.66576388888888,0,2
0,1,0,1,3,1,0.0,1.0,2,604,56,62732.65,124954.56,948,0.0,1.0,3.0,56.0,103.86200331125828,0,2
8,1,1,0,4,0,0.0,3.0,2,712,34,114088.32,92794.61,319,0.025078369905956112,3.0,4.0,34.0,160.23640449438204,0,2
3,1,0,0,3,1,0.0,0.0,2,833,34,144751.81,166472.81,908,0.003303964757709251,0.0,3.0,34.0,173.7716806722689,0,2
2,2,1,0,3,0,0.0,3.0,3,599,33,51949.95,85045.92,541,0.0036968576709796672,1.5,1.5,16.5,86.72779632721202,1,1
6,2,1,1,4,1,0.0,1.0,2,707,44,0.0,192542.17,463,0.012958963282937365,0.5,2.0,22.0,0.0,1,3
9,1,0,1,4,0,0.0,0.0,3,799,31,154586.92,88604.89,665,0.013533834586466165,0.0,4.0,31.0,193.47549436795995,0,2
4,2,0,0,1,0,0.0,1.0,2,655,38,0.0,110527.71,437,0.009153318077803204,0.5,0.5,19.0,0.0,1,3
4,2,0,0,3,1,0.0,1.0,3,729,42,97495.8,2002.5,583,0.00686106346483705,0.5,1.5,21.0,133.73909465020577,0,1
2,2,1,1,3,1,0.0,1.0,1,597,33,0.0,4700.66,955,0.0020942408376963353,0.5,1.5,16.5,0.0,1,3
1,2,1,1,5,1,0.0,2.0,2,519,21,146329.57,194867.27,398,0.002512562814070352,1.0,2.5,10.5,281.94522157996147,0,1
1,2,1,1,3,0,0.0,0.0,1,579,33,0.0,54816.57,528,0.001893939393939394,0.0,1.5,16.5,0.0,1,3
2,1,1,0,1,0,0.0,3.0,2,655,27,131691.33,49480.66,411,0.004866180048661801,3.0,1.0,27.0,201.05546564885495,0,2
4,1,1,0,4,0,0.0,0.0,2,621,27,137003.68,21254.06,609,0.006568144499178982,0.0,4.0,27.0,220.6178421900161,0,2
2,1,1,1,4,0,0.0,3.0,1,542,35,174894.53,22314.55,380,0.005263157894736842,3.0,4.0,35.0,322.68363468634686,0,2
2,2,1,0,2,1,0.0,0.0,3,737,40,162485.8,149381.32,449,0.004454342984409799,0.0,1.0,20.0,220.46919945725915,0,1
5,2,0,0,2,1,0.0,2.0,2,781,27,0.0,72969.9,905,0.0055248618784530384,1.0,1.0,13.5,0.0,1,3
8,2,1,0,5,0,0.0,2.0,1,639,28,0.0,126561.07,249,0.0321285140562249,1.0,2.5,14.0,0.0,1,3
8,2,1,0,4,0,0.0,1.0,3,712,27,113174.21,147261.58,622,0.012861736334405145,0.5,2.0,13.5,158.95254213483148,0,1
4,1,1,1,1,1,0.0,3.0,2,579,38,175739.36,193130.55,539,0.0074211502782931356,3.0,1.0,38.0,303.5222107081174,0,2
3,2,1,1,2,1,0.0,2.0,1,516,33,0.0,58685.59,692,0.004335260115606936,1.0,1.0,16.5,0.0,1,3
7,1,1,0,2,0,0.0,0.0,1,703,36,135095.47,143859.66,764,0.009162303664921465,0.0,2.0,36.0,192.16994310099574,0,2
5,2,1,1,3,0,0.0,0.0,1,559,25,0.0,163221.22,897,0.005574136008918618,0.0,1.5,12.5,0.0,1,3
4,1,1,0,2,1,0.0,0.0,3,625,37,142711.81,35625.41,251,0.01593625498007968,0.0,2.0,37.0,228.338896,0,2
4,2,1,1,2,0,0.0,2.0,3,649,78,68345.86,142566.75,446,0.008968609865470852,1.0,1.0,39.0,105.30949152542372,1,1
6,1,1,1,1,1,0.0,3.0,1,616,36,0.0,12916.32,906,0.006622516556291391,3.0,1.0,36.0,0.0,1,3
6,1,0,1,5,1,0.0,1.0,3,677,26,98723.67,151146.67,425,0.01411764705882353,1.0,5.0,26.0,145.82521418020679,0,2
1,1,1,0,5,1,0.0,3.0,2,682,27,97893.2,166144.98,635,0.0015748031496062992,3.0,5.0,27.0,143.53841642228738,0,2
3,1,1,1,4,0,0.0,0.0,1,552,55,0.0,40333.94,466,0.006437768240343348,0.0,4.0,55.0,0.0,1,3
6,2,0,1,4,1,0.0,1.0,3,642,40,129502.49,86099.23,269,0.022304832713754646,0.5,2.0,20.0,201.71727414330218,0,1
1,2,0,0,1,0,0.0,2.0,1,781,35,0.0,42117.9,423,0.002364066193853428,1.0,0.5,17.5,0.0,1,3
5,1,1,1,5,1,0.0,0.0,3,632,50,107959.39,6985.34,344,0.014534883720930232,0.0,5.0,50.0,170.82181962025317,0,2
1,2,1,1,3,0,0.0,3.0,2,615,34,83503.11,73124.53,805,0.0012422360248447205,1.5,1.5,17.0,135.77741463414634,1,1
7,2,1,0,1,0,0.0,0.0,2,808,45,118626.55,147132.46,559,0.012522361359570662,0.0,0.5,22.5,146.81503712871287,0,1
2,2,0,1,1,1,0.0,2.0,2,592,31,84102.11,116385.24,677,0.0029542097488921715,1.0,0.5,15.5,142.064375,1,1
3,2,1,0,2,0,0.0,1.0,2,591,49,0.0,50123.44,560,0.005357142857142857,0.5,1.0,24.5,0.0,1,3
3,1,1,0,4,1,0.0,2.0,2,705,38,123894.43,21177.1,319,0.009404388714733543,2.0,4.0,38.0,175.73678014184395,0,2
3,1,1,1,1,1,0.0,0.0,2,632,44,133793.89,34607.14,621,0.004830917874396135,0.0,1.0,44.0,211.6991930379747,0,2
7,1,1,1,1,0,0.0,3.0,1,677,40,95312.8,62944.75,978,0.007157464212678937,3.0,1.0,40.0,140.78700147710487,0,2
6,2,0,1,3,0,0.0,2.0,3,754,35,98585.94,106116.84,765,0.00784313725490196,1.0,1.5,17.5,130.75058355437668,0,1
2,1,1,0,4,1,0.0,2.0,2,611,40,125879.29,93203.43,319,0.006269592476489028,2.0,4.0,40.0,206.0217512274959,0,2
3,1,0,0,5,0,0.0,2.0,3,606,38,99897.53,37054.65,226,0.01327433628318584,2.0,5.0,38.0,164.8474092409241,0,2
5,2,0,1,5,1,0.0,1.0,3,821,37,106453.53,127413.0,798,0.006265664160401002,0.5,2.5,18.5,129.6632521315469,0,1
10,1,1,0,4,1,0.0,0.0,3,672,23,110741.56,80778.5,455,0.02197802197802198,0.0,4.0,23.0,164.7939880952381,0,2
6,1,1,0,2,1,0.0,0.0,3,597,22,101528.61,70529.0,793,0.007566204287515763,0.0,2.0,22.0,170.06467336683417,0,2
2,1,1,1,5,0,0.0,1.0,3,693,46,104763.41,62368.33,872,0.0022935779816513763,1.0,5.0,46.0,151.1737518037518,0,2
9,1,0,1,4,1,0.0,1.0,2,659,44,23503.31,169862.01,275,0.03272727272727273,1.0,4.0,44.0,35.665113808801216,1,2
5,1,0,0,3,1,0.0,0.0,1,666,47,0.0,166650.9,988,0.005060728744939271,0.0,3.0,47.0,0.0,1,3
4,1,1,0,4,0,0.0,1.0,2,527,31,0.0,169361.89,371,0.01078167115902965,1.0,4.0,31.0,0.0,1,3
2,1,1,0,5,0,0.0,2.0,2,651,35,86911.8,174094.24,849,0.002355712603062426,2.0,5.0,35.0,133.50506912442395,0,2
1,1,1,0,2,1,0.0,3.0,1,487,36,140137.15,194073.33,677,0.0014771048744460858,3.0,2.0,36.0,287.755954825462,0,2
6,1,0,1,5,0,0.0,2.0,1,850,39,133214.13,20769.88,681,0.00881057268722467,2.0,5.0,39.0,156.72250588235295,0,2
4,1,1,1,3,0,0.0,3.0,2,501,40,125832.2,100433.83,923,0.004333694474539545,3.0,3.0,40.0,251.16207584830337,0,2
8,2,0,0,4,0,0.0,3.0,3,598,59,118210.42,60192.14,622,0.012861736334405145,1.5,2.0,29.5,197.67628762541807,0,1
2,2,1,0,1,0,0.0,0.0,2,796,30,137262.71,62905.29,935,0.0021390374331550803,0.0,0.5,15.0,172.4405904522613,0,1
3,1,1,1,4,0,0.0,2.0,3,527,58,137318.42,126144.96,379,0.0079155672823219,2.0,4.0,58.0,260.56626185958254,0,2
6,2,1,1,4,1,0.0,3.0,2,521,77,0.0,49054.1,366,0.01639344262295082,1.5,2.0,38.5,0.0,1,3
